city,count
Unterschneidheim-Nordhausen,1
Unterschwarzach,0
Untersielmingen,1
Untersontheim,0
Unterstraß,0
Untertürkheim,2
Unterweißach,0
Untrtürkheim,1
Upleward,0
Uppsala­Schweden,0
Urach,15
Urbach,0
Urbana,1
Urekweiler,0
Urmény,0
Urnäsch,0
USA,2
Usingen,0
Uster,0
Ütersum auf Föhr,0
Utrecht­Holland,1
Uttenhofen,0
Uttenweiler,0
Utznach,0
Uznach,0
Vacha i.d. Rhön,1
Vahnerow,1
Vaihingen,1
Vaihingen a.d Enz,0
Vaihingen a.d. Ens-Kleinglattbach,1
Vaihingen a.d. Enz,5
Vaihingen a.d. Fildern,0
Vaihingen a.E.,0
Vaihingen a.F.,1
Valangin,0
Valbert,0
Valdorf,0
Valentigney,1
Valkenburg­Holland,1
Vallabes,0
Valparaiso­Chile,1
Vandsburg,1
Varel,0
Varna­Türkei,0
Varnheim­Schweden,1
Vayhingen a.d. Enz,0
Vechta,1
Vegesack,0
Vehlage,0
Vehlefanz,0
Veile,0
Veldhausen,0
Vellberg,0
Veltheim,0
Venedig,1
Venedig­Italien,3
Verden,0
Verden a.d. Aller,1
Verdun,4
Verdun­Frankreich,5
Veringenstadt,1
Vernier,0
Verona­Italien,0
verschollen,1
Vevey,2
Vevey­Schweiz,1
Victorbur,0
Viersheim,0
Vierzehnheiligen,1
Vierzon,0
Vieux-Chien,1
Villach,1
Villers,1
Villingen,1
Villmar,1
Vilsen,0
Vinningen,0
Visquard i. Ostfriesland,0
Vista Alegre­Brasilien,1
Vitré,1
Vitry-les-Reims,1
Vivis,0
Vladslo­Belgien,1
Voelbert,0
Vogesen,2
Vogt,0
Vöhringen,1
Vohsfelde,0
Vohwinkel,0
Völklingen,0
Völlinghausen,0
Volmarstein,1
Volo,0
vor Paris­[Frankreich],1
vor Paris­Frankreich,1
Vorbachzimmern,0
Vorhelm,0
Vorsfelde,0
Vouziers­Frankreich,1
Vuillerens,0
Waase auf Rügen,0
Wachbach,0
Wachendorf,2
Wachstein,0
Wadern,0
Wadersloh,1
Wagnerhof,0
Wahlen,0
Wahlrod,1
Waiblingen,10
Wald,1
Waldangelhof,0
Waldangelloch,1
Waldbach,0
Waldbroch,0
Waldbroel,0
Waldburg,1
Walddernbach,0
walddof,1
Walddorf,0
Walde,0
Waldeck,0
Waldenbuch,4
Waldenburg,4
Waldenburg i. Hohenlohe,0
Waldfischbach i.d. Rheinpfalz,0
Waldhausen,0
Waldkappel,1
Waldkirch,0
Waldmannshofen,0
Waldorf,0
Waldsee,6
Waldshut,1
Waldsmannhofen,0
Waldstetten,1
Waldthann,0
Wallachsen,0
Walldorf,0
Wallerstein,1
Wallhalben i.d. Pfalz,0
Wallmerod,0
Wallroth,0
Walsheim i.d. Pfalz,0
Walsrode,0
Waltensburg,0
Waltensburg­Schweiz,1
Walternienburg,0
Waltersdorf,0
Waltersdorf [i.d. Niederlausitz],0
Waltershausen,2
Wandsbeck,1
Wandsbek,0
Wangen,1
Wangen a. Bodensee,0
Wangen i. Algäu,0
Wangen i. Allgäu,5
Wängi,1
Wankheim,0
Wanne,0
Wanzleben,0
Warasdin­Kroatien,0
Warburg,1
Waren,0
Warendorf,2
Warfreihe,0
Warin,0
Warnemünde,0
Warschau­Polen,1
Warschau­Russland,0
Warstein,2
Warth,0
Warthausen,2
Wasa,0
Wasa­Finnland,0
Wasbüttel,0
Wäschenbeuren,0
Wasenweiler,0
Washington,1
Wasseralfingen,2
Wasserburg,1
Wasserburg a. Bodensee,1
Wasserhorst,2
Waterfor New London,0
Watertown,0
Wattwil­Schweiz,1
Wattwyl,0
Watzum?,0
We?,0
Wedderstedt,2
Weende,0
Weener,0
Weferlingen,0
Wegberg,0
Wegstetten,0
Wehingen,2
Wehr,1
Wehrheim,0
Weidel,0
Weiden,0
Weierhof i.d.Pfalz,1
Weiher i.d. Oberpfalz,0
Weikersheim,1
Weil,0
Weil d. Kloster,0
Weil der Stadt,3
Weil i. Schönbuch,0
Weil im Dorf,0
Weil im Schönbuch,0
Weilar,1
Weilau,0
Weilburg,3
Weilderstadt,0
Weiler,0
Weilheim,0
Weilheim a.d. Teck,0
Weilheim an der Teck,0
Weilheim u. Teck,1
Weilheim u.T.,1
Weilimdorf,0
Weilmünster,0
Weimar,5
Weingarten,3
Weinheim,2
Weinheim a.d. Bergstraße,1
Weinsberg,3
Weinsheim,0
Weippertshofen,0
Weiß,0
Weißenau,2
Weissenburg,1
Weißenburg a. Sand,0
Weißenburg a.S.,0
Weißenburg i. Mittelfranken,0
Weißenfeld,1
Weißenfels,1
Weißenfels a.d. Saale,0
Weißenheim a.B.,0
Weissensee,1
Weissenstein,0
Weißtannen,0
Welau,0
Welenitz,0
Wellerswalde,0
Wellinghalthausen,0
Wellington,0
Welschenennest,0
Welschenenst,0
Welschneureut,1
Welver,1
Welzheim,3
Wenden­Livland,0
Wendlingen-Unterboihingen,1
Wengern,0
Wengern a.d. Ruhr,0
Wengi,0
Wengy,0
Wenkheim,1
Wentow,0
Werbach a.d. Tauber,1
Werben,1
Werchne Udinske,1
Werdau,0
Werden,0
Werden a.d. Ruhr,0
Werder,0
Werdumer-Altendeich,0
Werl,2
Werleshausen,1
Wernau-Steinbach,1
Werne,1
WERnigerode,25
Wernigerode ?,1
Wernigerode i. Harz,1
Werrdin?,0
Wertheim,6
Wesel,0
Wesenberg,0
Wessen­Schweiz,1
Wessingen,0
West Mudsn?,0
Westensee,0
Westerburg,0
Westercappeln,0
Wester-Cappeln,0
Westercharlottenpolder,0
Westerhauderfehn,0
Westerhever,0
Westerkappeln,0
Westerofen,0
Westheim,1
Wetter a.d. Ruhr,1
Wettin,0
Wettingen,0
Wetzendorf,1
Wetzikon,1
Wetzlar,1
Wevelsburg,0
Wezikon,0
Whitewater,0
Wi??dorf,0
Wiblingen,1
Wiborg­Finnland,0
Wichmannsburg,1
Wichtens,0
Wickede-Aßeln,0
Wickerode a. Harz,0
Wickerstedt,0
Widdern Nethausen,0
Widdershall,0
Wiebelskirchen,1
Wieda,0
Wiedenbrück,0
Wiefelstede,0
Wiehe,0
Wiek,0
Wien,0
Wien­[Östereich-Ungarn],0
Wien­[Österreich],1
Wienhausen,1
Wien­Österrecih,1
Wien­Österreich,17
Wienrode,1
Wiernsheim,0
Wies,0
Wiesbaden,35
Wiesbaden-Biebrich,1
Wiesen,0
Wiesenbach,0
Wiesensteig,0
Wiesenstetten,0
Wiesloch,0
Wigan a. Harz],0
Wigoldingen,0
Wildbad,10
Wildberg,2
Wildberg­Württemberg,0
Wildenau,0
Wildhaus,0
Wildungen,0
Wilferdingen,1
Wilfingen,0
Wilflingen,0
Wilhelmsdorf,2
Wilhelmshafen a.d. Jade,0
Wilhelmshaven,2
Wilhelmskirch,0
Wili,0
Wiliwina­Griechenland,0
Willisa,0
Willmandingen,0
Willmars,0
Willsbach,1
Wilmersdorf,1
Wilna,0
Wilna­Russland,0
Wilow­Russland,0
Wilsdruff,0
Wilstedt,0
Wilster,0
Wimpfen,0
Wimpfen a.N.,0
Wimsheim,0
Windau­Russland,0
Windecken,1
Winden i.d.Rheinpfalz,0
Windhoek­Namibia,1
Winfelden,0
Wingershausen,0
Winkel a. Rhein,0
Winnenden,13
Winnental,3
Winnenthal,4
Winnipeg,1
Winnis i. Allgäu,1
Winnweiler,0
Winsen a.d. Luhe,1
Winterbach,0
Winterfeld i.d. Altmark,0
Winterhausen,0
Winterlingen,0
Winterthur,1
Winterthur­[Schweiz],0
Winzeldorf,0
Winzingen,0
Wippa i. Südharz,1
Wipperfürth,1
Wismar,9
Wißelsheim,0
Wißen a.d. Sieg,0
Witlisau,0
Witten,1
Witten a.d. Ruhr,0
Witten? a.d. Ruhr,0
Wittenberg,1
Wittenberg a.d. Elbe,0
Wittenberge,0
Wittenberge [a.d. Elbe],0
Wittenburg,1
Wittenburg],0
Witterswil,0
Wittingen,0
Wittlich,0
Wittlohe,0
Wittmund [i. Ostfriesland],0
Wittstock,0
Witzenhausen,1
Witzhawe,0
Wizzingen,0
Wohlen,0
Woldenberg,0
Woldenberg i.d. Mark Brandenburg,0
Woldenberg i.d. Neumark,0
Wolfach,1
Wolfegg,1
Wolfenbüttel,3
Wolfenhausen,1
Wolfertsweiler,0
Wolffleben,1
Wolfhagen,0
Wölflesberg,0
Wölflinsbyl,0
Wolfsburg i.d. Altmark,0
Wolfschlugen,0
Wolfshagen U.M.,0
Wolfskehlen,1
Wolgast i. Neuvorpommern,0
Wolhynien,1
Wolkenstein,0
Wollbach,1
Wollin,0
Wollmersheim,0
Wollstein,0
Wolmirstedt,1
Wolpertshausen,0
Wolpertsreute,0
Wolpertswende,0
Woltersdorf,2
Wolverhampton­England,0
Wongrowitz,0
Woodend­Schottland,0
Wörmlitz,3
Worms,0
Wörth,2
Wostewitz a. Rügen,0
Woxfelde,0
Wriezen a.d. Oder,0
Wszeliwy­Polen,1
Wukowàz,0
Wulfflatzke,1
Wülfingerode,0
Wülfrath,0
Wümliswyl?,0
Wünschelburg,0
Wunstorf,0
Wupertal-Elberfeld,1
Wuppertal,1
Wuppertal-Barmen,3
Wuppertal-Elberfeld,2
Wuppertal-Sonnborn,1
Würgassen,1
Wurmberg,0
Wurmlingen,0
Würrich,0
Wurzach,1
Würzbug,1
Würzburg,16
Wüstenrot,0
Wusterbarth,0
Wusterhausen a.D.,0
Wüstewaltersdorf,0
Wustrau i.d. Mark Brandenburg,0
Wüttislingen,0
Wutzig,0
Wyden,0
Wyk a. Föhr,1
Wyk auf Föhr,1
Wyl,0
Yamaguchi­Japan,0
Yokohama­Japan,0
Yoncq­Frankreich,1
York,0
Ypern,5
Yverdon,0
Zabartowo,0
Zaberfeld,1
Zabrze,0
Zachau,0
Zades a. Rügen,0
Zahlbach?,0
Zainigen,0
Zainingen,0
Zaisersweiher,1
Zaiserweiher,0
Zalesie,0
Zandershagen,0
Zange,0
Zanow,0
Zante­Griechenland,0
Zarrentin,1
Zauckeroda,0
Zavelstein,1
Zbara?,0
Zechin,0
Zedenick,1
Zeil,0
Zeiskam,1
Zeitz,2
Zeitz a.d. Gleister,0
Zelionophe­Amerika,0
Zell,0
Zell a.d. Mosel,1
Zell a.E.,0
Zell E.O.,0
Zeppel­Russland,0
Zerbst,1
Zettemin,0
Zeulenroda,1
Zeutzsch,0
Zeven,0
Zichtau i.d. Altm.,0
Ziedt,0
Ziegenhain,1
Ziegenrück,0
Zielenzig,0
Zielonke,0
Zienitz,0
Ziepel,1
Zierenberg,1
Zillbach,0
Zillhausen,1
Zilly,1
Zimmerwald,0
Zimmrn ob Rottweil-Wildenstein,1
Zinsow,0
Zippnow,0
Zirke,0
Zittau,0
ZK Theresienstadt,1
Zofingen,0
Zoppot,1
Zorbau,1
Zörbig,1
Zorge,0
Zorge a. Harz,0
Zossen i.d. Mark Brandenburg,0
Zschackau,1
Zschöcherchen,0
Zuffenhausen,2
Zug­Schweiz,2
Zuithoek,1
Züllichau,0
Zülz,0
Zumebröcke,1
Zuntzgen,0
Zur Strasse,0
Zürich,1
Zürich[-Hottingen]­Schweiz,0
Zürich­[Schweiz],0
Zürich­Schweiz,24
Zürichthal,0
Zürichthal a.d. Krim­Russland,0
Zurzach,0
Züsch,0
Züttlingen,0
Zuz,0
Zuzenhausen,1
Zuzwyl,0
Zwecka,0
Zweibrücken i.d. Pfalz,0
Zwenckau,1
Zwickau,2
Zwiefalten,7
Zwingenberg,0
Zwota,0
